execution,root,checkpoint,initiator,participants
bench_grade_reject_20,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_20,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_20,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_20,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_20,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_20,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_21,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_21,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_21,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_21,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_21,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_21,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_21,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_21,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_21,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_21,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_21,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_21,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_21,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_22,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_22,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_22,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_22,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_22,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_22,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_22,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_22,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_22,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_22,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_22,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_22,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_22,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_23,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_23,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_23,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_23,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_23,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_23,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_23,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_23,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_23,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_23,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_23,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_23,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_23,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_24,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_24,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_24,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_24,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_24,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_24,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_24,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_24,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_24,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_24,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_24,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_24,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_24,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_25,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_25,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_25,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_25,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_25,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_25,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_25,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_25,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_25,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_25,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_25,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_25,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_25,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_26,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_26,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_26,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_26,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_26,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_26,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_26,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_26,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_26,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_26,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_26,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_26,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_26,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_27,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_27,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_27,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_27,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_27,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_27,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_27,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_27,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_27,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_27,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_27,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_27,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_27,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_28,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_28,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_28,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_28,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_28,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_28,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_28,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_28,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_28,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_28,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_28,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_28,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_28,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_29,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_29,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_29,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_29,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_29,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_29,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_29,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_29,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_29,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_29,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_29,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_29,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_grade_reject_29,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_30,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_grade_reject_30,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_grade_reject_30,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_30,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_30,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_grade_reject_30,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_30,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_30,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_30,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_grade_reject_30,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_30,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Reject,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_grade_reject_30,0,before:ProfessorAgent.t_RejectEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_grade_reject_30,0,before:ProfessorAgent.t_RejectEvidence,ProfessorAgent.t_RejectEvidence,"ProfessorAgent.t_RejectEvidence,StudentAgent.t_AbortSubmitted"
bench_ledger_reject_01,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
bench_ledger_reject_01,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_ledger_reject_01,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_ledger_reject_01,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
bench_ledger_reject_01,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_ledger_reject_01,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_ledger_reject_01,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
bench_ledger_reject_01,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
bench_ledger_reject_01,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_ledger_reject_01,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Grade_Assign,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
bench_ledger_reject_01,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
bench_ledger_reject_01,0,before:ProfessorAgent.t_ApproveEvidence,ProfessorAgent.t_ApproveEvidence,"ProfessorAgent.t_ApproveEvidence,UniversityAgent.t_ReceiveEvidence"
