execution,root,checkpoint,created_instances,reachable_instances,active_instances,lost_references
bench_cancel_06,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_06,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_06,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_06,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_06,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_06,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_06,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_06,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_06,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_06,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_06,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_06,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_06,0,terminal,11,11,8,0
bench_cancel_07,0,creation,9,9,1,0
bench_cancel_07,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_07,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_07,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_07,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_07,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_07,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_07,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_07,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_07,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_07,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_07,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_07,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_07,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_07,0,terminal,11,11,8,0
bench_cancel_08,0,creation,9,9,1,0
bench_cancel_08,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_08,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_08,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_08,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_08,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_08,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_08,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_08,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_08,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_08,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_08,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_08,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_08,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_08,0,terminal,11,11,8,0
bench_cancel_09,0,creation,9,9,1,0
bench_cancel_09,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_09,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_09,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_09,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_09,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_09,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_09,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_09,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_09,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_09,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_09,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_09,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_09,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_09,0,terminal,11,11,8,0
bench_cancel_10,0,creation,9,9,1,0
bench_cancel_10,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_10,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_10,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_10,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_10,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_10,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_10,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_10,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_10,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_10,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_10,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_10,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_10,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_10,0,terminal,11,11,8,0
bench_cancel_11,0,creation,9,9,1,0
bench_cancel_11,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_11,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_11,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_11,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_11,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_11,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_11,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_11,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_11,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_11,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_11,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_11,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_11,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_11,0,terminal,11,11,8,0
bench_cancel_12,0,creation,9,9,1,0
bench_cancel_12,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_12,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_12,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_12,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_12,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_12,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_12,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_12,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_12,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_12,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_12,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_12,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_12,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_12,0,terminal,11,11,8,0
bench_cancel_13,0,creation,9,9,1,0
bench_cancel_13,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_13,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_13,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_13,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_13,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_13,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_13,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_13,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_13,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_13,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_13,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_13,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_13,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_13,0,terminal,11,11,8,0
bench_cancel_14,0,creation,9,9,1,0
bench_cancel_14,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_14,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_14,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_14,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_14,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_14,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_14,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_14,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_14,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_14,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_14,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_14,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_14,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_14,0,terminal,11,11,8,0
bench_cancel_15,0,creation,9,9,1,0
bench_cancel_15,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_15,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_15,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_15,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_15,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_15,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_15,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_15,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_15,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_15,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_15,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_15,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_15,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_15,0,terminal,11,11,8,0
bench_cancel_16,0,creation,9,9,1,0
bench_cancel_16,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_16,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_16,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_16,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_16,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_16,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_16,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_16,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_16,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_16,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_16,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_16,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_16,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_16,0,terminal,11,11,8,0
bench_cancel_17,0,creation,9,9,1,0
bench_cancel_17,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_17,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_17,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_17,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_17,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_17,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_17,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_17,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_17,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_17,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_17,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_17,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_17,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_17,0,terminal,11,11,8,0
bench_cancel_18,0,creation,9,9,1,0
bench_cancel_18,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_18,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_18,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_18,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_18,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_18,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_18,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_18,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_18,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_18,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_18,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_18,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_18,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_18,0,terminal,11,11,8,0
bench_cancel_19,0,creation,9,9,1,0
bench_cancel_19,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_19,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_19,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_19,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_19,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_19,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_19,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_19,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_19,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_19,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_19,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_19,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_19,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_19,0,terminal,11,11,8,0
bench_cancel_20,0,creation,9,9,1,0
bench_cancel_20,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_20,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_20,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_20,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_20,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_20,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_20,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_20,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_20,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_20,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_20,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_20,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_20,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_20,0,terminal,11,11,8,0
bench_cancel_21,0,creation,9,9,1,0
bench_cancel_21,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_21,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_21,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_21,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_21,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_21,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_21,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_21,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_21,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_21,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_21,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_21,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_21,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_21,0,terminal,11,11,8,0
bench_cancel_22,0,creation,9,9,1,0
bench_cancel_22,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_22,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_22,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_22,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_22,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_22,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_22,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_22,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_22,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_22,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_22,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_22,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_22,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_22,0,terminal,11,11,8,0
bench_cancel_23,0,creation,9,9,1,0
bench_cancel_23,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_23,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_23,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_23,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_23,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_23,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_23,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_23,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_23,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_23,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_23,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_23,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_23,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_23,0,terminal,11,11,8,0
bench_cancel_24,0,creation,9,9,1,0
bench_cancel_24,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_24,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_24,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_24,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_24,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_24,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_24,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_24,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_24,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_24,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_24,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_24,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_24,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_24,0,terminal,11,11,8,0
bench_cancel_25,0,creation,9,9,1,0
bench_cancel_25,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_25,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_25,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_25,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_25,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_25,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_25,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_25,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_25,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_25,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_25,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_25,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_25,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_25,0,terminal,11,11,8,0
bench_cancel_26,0,creation,9,9,1,0
bench_cancel_26,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_26,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_26,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_26,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_26,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_26,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_26,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_26,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_26,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_26,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_26,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_26,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_26,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_26,0,terminal,11,11,8,0
bench_cancel_27,0,creation,9,9,1,0
bench_cancel_27,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_27,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_27,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_27,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_27,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_27,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_27,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_27,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_27,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_27,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_27,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_27,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_27,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_27,0,terminal,11,11,8,0
bench_cancel_28,0,creation,9,9,1,0
bench_cancel_28,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_28,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_28,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_28,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_28,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_28,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_28,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_28,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_28,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_28,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_28,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_28,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_28,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_28,0,terminal,11,11,8,0
bench_cancel_29,0,creation,9,9,1,0
bench_cancel_29,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_29,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_29,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_29,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_29,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_29,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_29,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_29,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_29,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_29,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_29,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_29,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_29,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_29,0,terminal,11,11,8,0
bench_cancel_30,0,creation,9,9,1,0
bench_cancel_30,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_cancel_30,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_cancel_30,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_cancel_30,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_cancel_30,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_cancel_30,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_cancel_30,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
bench_cancel_30,0,after:UniversityAgent.t_RequestCredential,11,11,7,0
bench_cancel_30,0,after:CompetencyNet.t_Verification_Pass,11,11,7,0
bench_cancel_30,0,after:UniversityAgent.t_IssueCredential,11,11,8,0
bench_cancel_30,0,after:StudentAgent.t_WaitCredential,11,11,8,0
bench_cancel_30,0,after:StudentAgent.t_ReceiveCredential,11,11,8,0
bench_cancel_30,0,after:CompetencyNet.t_SBT_Cancel,11,11,8,0
bench_cancel_30,0,terminal,11,11,8,0
bench_expire_01,0,creation,9,9,1,0
bench_expire_01,0,after:StudentAgent.t_SubmitEvidence,10,10,4,0
bench_expire_01,0,after:EvidenceNet.t_LMS_Submit,10,10,4,0
bench_expire_01,0,after:EvidenceNet.t_Review_Request,10,10,4,0
bench_expire_01,0,after:ProfessorAgent.t_StartReview,10,10,4,0
bench_expire_01,0,after:ProfessorAgent.t_AssessEvidence,10,10,4,0
bench_expire_01,0,after:ProfessorAgent.t_ApproveEvidence,10,10,5,0
bench_expire_01,0,after:UniversityAgent.t_VerifyEvidence,10,10,5,0
